17_11_8,104_16_19
17_11_9,103_2_3
17_11_10,103_2_2
17_11_11,110_12_1
17_11_12,103_11_10
17_11_13,103_7_14
17_11_14,105_16_15
17_11_15,109_10_12
17_11_16,108_4_4
17_11_17,105_6_16
17_11_18,105_19_14
17_11_19,101_7_7
17_11_20,106_14_20
17_12_1,110_15_8
17_12_2,102_9_12
17_12_3,110_5_1
17_12_4,110_20_19
17_12_5,104_10_19
17_12_6,107_16_12
17_12_7,109_16_10
17_12_8,101_20_19
17_12_9,109_16_17
17_12_10,104_18_17
17_12_11,104_5_1
17_12_12,106_4_18
17_12_13,103_20_1
17_12_14,106_12_13
17_12_15,103_15_17
17_12_16,101_15_7
17_12_17,105_12_15
17_12_18,109_2_2
17_12_19,105_12_3
17_12_20,107_8_20
17_13_1,108_14_1
17_13_2,103_8_7
17_13_3,107_18_6
17_13_4,101_20_3
17_13_5,107_9_10
17_13_6,105_1_3
17_13_7,102_9_5
17_13_8,106_15_14
17_13_9,106_13_10
17_13_10,109_3_9
17_13_11,101_8_13
17_13_12,108_10_16
17_13_13,104_15_14
17_13_14,106_15_15
17_13_15,109_8_19
17_13_16,108_16_8
17_13_17,106_8_7
17_13_18,106_19_12
17_13_19,107_1_6
17_13_20,105_13_20
17_14_1,102_3_16
17_14_2,103_13_11
17_14_3,108_13_15
17_14_4,105_5_14
17_14_5,103_4_15
17_14_6,105_11_15
17_14_7,110_19_5
17_14_8,109_14_19
17_14_9,104_6_9
17_14_10,110_9_19
17_14_11,106_4_15
17_14_12,101_6_7
17_14_13,109_4_8
17_14_14,102_5_18
17_14_15,107_3_10
17_14_16,106_18_3
17_14_17,103_5_3
17_14_18,102_12_14
17_14_19,101_14_3
17_14_20,102_12_20
17_15_1,103_16_10
17_15_2,101_13_8
17_15_3,106_11_4
17_15_4,108_19_1
17_15_5,101_18_10
17_15_6,102_3_15
17_15_7,107_12_3
17_15_8,101_16_14
17_15_9,106_20_17
17_15_10,102_7_15
17_15_11,110_17_12
17_15_12,109_7_20
17_15_13,103_5_4
17_15_14,108_11_4
17_15_15,110_4_16
17_15_16,110_10_10
17_15_17,104_19_7
17_15_18,109_3_3
17_15_19,101_13_8
17_15_20,104_11_20
17_16_1,101_20_3
17_16_2,107_4_17
17_16_3,105_20_18
17_16_4,106_16_7
17_16_5,106_17_10
17_16_6,105_10_14
17_16_7,103_18_8
17_16_8,108_1_18
17_16_9,110_16_19
17_16_10,101_20_2
17_16_11,106_9_7
17_16_12,102_7_8
17_16_13,108_15_11
17_16_14,105_5_16
17_16_15,102_2_3
17_16_16,107_7_2
17_16_17,105_7_5
17_16_18,106_15_3
17_16_19,107_12_18
17_16_20,110_13_6
17_17_1,104_18_1
17_17_2,101_15_7
17_17_3,108_1_9
17_17_4,102_14_13
17_17_5,105_8_16
17_17_6,101_10_16
17_17_7,106_5_2
17_17_8,108_2_18
17_17_9,102_2_16
17_17_10,105_15_17
17_17_11,105_16_3
17_17_12,101_14_18
17_17_13,101_14_18
17_17_14,102_17_18
17_17_15,104_14_5
17_17_16,109_14_8
17_17_17,108_9_19
17_17_18,107_14_17
17_17_19,107_14_12
17_17_20,104_17_20
17_18_1,108_7_14
17_18_2,107_9_4
17_18_3,106_14_1
17_18_4,105_1_9
17_18_5,102_13_16
17_18_6,110_18_14
17_18_7,108_19_5
17_18_8,102_9_5
17_18_9,101_7_16
17_18_10,104_13_7
17_18_11,110_4_3
17_18_12,102_5_13
17_18_13,103_3_1
17_18_14,109_3_19
17_18_15,102_19_7
17_18_16,109_13_9
17_18_17,106_19_16
17_18_18,101_3_10
17_18_19,109_3_3
17_18_20,101_3_17
17_19_1,106_9_7
17_19_2,107_3_12
17_19_3,110_7_4
17_19_4,109_10_1
17_19_5,106_10_17
17_19_6,109_9_18
17_19_7,102_19_10
17_19_8,110_9_5
17_19_9,102_7_17
17_19_10,102_11_6
17_19_11,109_15_13
17_19_12,110_8_16
17_19_13,105_13_19
17_19_14,103_10_11
17_19_15,109_20_10
17_19_16,108_5_10
17_19_17,103_13_17
17_19_18,103_15_19
17_19_19,102_18_19
17_19_20,102_18_20
17_20_1,103_4_7
17_20_2,101_20_19
17_20_3,103_16_17
17_20_4,103_20_9
17_20_5,103_20_10
17_20_6,109_17_2
17_20_7,105_7_5
17_20_8,103_2_1
17_20_9,101_5_14
17_20_10,108_19_2
17_20_11,101_20_4
17_20_12,107_7_1
17_20_13,110_20_19
17_20_14,101_16_12
17_20_15,103_16_17
17_20_16,108_12_3
17_20_17,108_10_13
17_20_18,108_20_14
17_20_19,109_16_16
17_20_20,103_16_17
18_1_1,106_10_19
18_1_2,109_18_13
18_1_3,105_20_9
18_1_4,105_5_2
18_1_5,110_6_18
18_1_6,106_17_4
18_1_7,107_15_10
18_1_8,109_11_5
18_1_9,102_4_16
18_1_10,102_17_2
18_1_11,102_7_18
18_1_12,102_2_10
18_1_13,108_6_11
18_1_14,110_11_18
18_1_15,105_11_15
18_1_16,105_6_16
18_1_17,108_13_12
18_1_18,101_5_12
18_1_19,106_5_11
18_1_20,109_2_20
18_2_1,110_1_4
18_2_2,109_12_18
18_2_3,106_2_3
18_2_4,103_6_12
18_2_5,103_18_3
18_2_6,108_19_5
18_2_7,106_7_12
18_2_8,103_17_18
18_2_9,109_1_16
18_2_10,103_5_17
18_2_11,106_17_18
18_2_12,103_10_12
18_2_13,101_8_7
18_2_14,104_11_7
18_2_15,107_16_12
18_2_16,108_6_3
18_2_17,106_19_14
18_2_18,104_12_17
18_2_19,109_8_3
18_2_20,103_18_20
18_3_1,102_7_18
18_3_2,102_12_1
18_3_3,103_19_5
18_3_4,106_17_11
18_3_5,104_3_12
18_3_6,106_14_2
18_3_7,102_18_1
18_3_8,107_3_4
18_3_9,106_12_8
18_3_10,106_4_12
18_3_11,107_13_7
18_3_12,104_9_13
18_3_13,109_13_12
18_3_14,109_15_12
18_3_15,106_8_13
18_3_16,103_8_18
18_3_17,101_4_3
18_3_18,106_2_12
18_3_19,106_4_18
18_3_20,108_16_20
18_4_1,108_4_3
18_4_2,105_9_4
18_4_3,104_4_19
18_4_4,109_18_7
18_4_5,103_2_18
18_4_6,110_12_18
18_4_7,101_19_3
18_4_8,101_9_2
18_4_9,101_1_15
18_4_10,108_14_8
18_4_11,109_7_19
18_4_12,110_8_6
18_4_13,110_17_9
18_4_14,107_10_6
18_4_15,101_9_7
18_4_16,109_19_12
18_4_17,110_19_13
18_4_18,104_11_7
18_4_19,104_18_19
18_4_20,101_7_20
18_5_1,104_14_1
18_5_2,101_11_18
18_5_3,110_15_7
18_5_4,110_3_3
18_5_5,105_2_19
18_5_6,103_4_6
18_5_7,103_16_4
18_5_8,105_18_8
18_5_9,109_11_7
18_5_10,109_2_2
18_5_11,101_20_18
18_5_12,110_10_2
18_5_13,107_18_6
18_5_14,102_14_2
18_5_15,105_9_6
18_5_16,105_12_3
18_5_17,103_15_5
18_5_18,102_12_14
18_5_19,108_19_17
18_5_20,110_12_9
18_6_1,109_12_13
18_6_2,109_4_8
18_6_3,102_20_6
18_6_4,106_19_15
18_6_5,107_11_16
18_6_6,110_2_2
18_6_7,106_2_1
18_6_8,102_12_1
18_6_9,110_1_16
18_6_10,109_20_4
18_6_11,107_11_1
18_6_12,102_13_3
18_6_13,107_13_2
18_6_14,107_6_13
18_6_15,103_16_3
18_6_16,110_5_13
18_6_17,110_16_19
18_6_18,102_19_19
18_6_19,103_17_8
18_6_20,101_11_20
18_7_1,108_6_9
18_7_2,106_12_18
18_7_3,107_20_3
18_7_4,103_8_10
18_7_5,102_11_3
18_7_6,110_7_6
18_7_7,105_13_8
18_7_8,107_14_7
18_7_9,107_3_18
18_7_10,108_11_8
18_7_11,101_6_6
18_7_12,101_5_6
18_7_13,102_8_2
18_7_14,110_14_19
18_7_15,103_14_7
18_7_16,101_16_3
18_7_17,108_20_15
18_7_18,103_16_10
18_7_19,107_1_18
18_7_20,102_12_20
18_8_1,104_4_7
18_8_2,108_13_6
18_8_3,101_8_1
18_8_4,109_13_1
18_8_5,101_5_1
18_8_6,105_16_3
18_8_7,109_8_7
18_8_8,109_8_8
18_8_9,104_6_9
18_8_10,110_14_6
18_8_11,104_18_18
18_8_12,110_13_16
18_8_13,101_9_12
18_8_14,103_14_13
18_8_15,109_18_6
18_8_16,108_18_13
18_8_17,104_14_15
18_8_18,103_6_4
18_8_19,108_8_10
18_8_20,110_1_9
18_9_1,109_18_4
18_9_2,107_19_9
18_9_3,105_5_19
18_9_4,107_16_18
18_9_5,109_6_6
18_9_6,108_18_17
18_9_7,105_15_9
18_9_8,102_11_8
18_9_9,104_18_9
18_9_10,110_5_14
18_9_11,104_2_7
18_9_12,101_13_16
18_9_13,101_13_15
18_9_14,109_19_2
18_9_15,107_4_4
18_9_16,101_11_17
18_9_17,105_4_14
18_9_18,106_6_15
18_9_19,106_11_12
18_9_20,107_9_4
18_10_1,104_6_9
18_10_2,103_14_1
18_10_3,102_5_11
18_10_4,105_6_10
18_10_5,102_9_8
18_10_6,102_17_7
18_10_7,108_2_1
18_10_8,101_16_15
18_10_9,103_3_7
18_10_10,104_1_15
18_10_11,101_14_18
18_10_12,107_12_1
18_10_13,107_1_6
18_10_14,103_19_11
18_10_15,106_7_18
18_10_16,102_10_5
18_10_17,109_19_2
18_10_18,109_17_12
18_10_19,110_15_1
18_10_20,104_10_20
18_11_1,110_15_5
18_11_2,110_11_12
18_11_3,103_2_17
18_11_4,109_9_9
18_11_5,106_19_5
18_11_6,103_20_15
18_11_7,103_9_2
18_11_8,103_16_2
18_11_9,104_19_7
18_11_10,110_9_19
18_11_11,107_1_11
18_11_12,104_12_4
18_11_13,109_15_1
18_11_14,103_20_7
18_11_15,103_9_14
18_11_16,103_18_12
18_11_17,104_19_7
18_11_18,104_15_8
18_11_19,107_1_11
18_11_20,106_9_20
18_12_1,105_18_18
18_12_2,103_12_1
18_12_3,105_19_8
18_12_4,107_13_9
18_12_5,101_17_17
18_12_6,104_11_17
18_12_7,108_1_6
18_12_8,107_1_11
18_12_9,101_8_11
18_12_10,103_20_15
18_12_11,109_11_6
18_12_12,109_19_6
18_12_13,109_11_17
18_12_14,106_15_5
18_12_15,107_15_9
18_12_16,108_14_4
18_12_17,108_14_4
18_12_18,105_12_17
18_12_19,104_18_1
18_12_20,108_10_20
18_13_1,102_15_5
18_13_2,105_3_17
18_13_3,107_13_2
18_13_4,102_6_6
18_13_5,104_8_16
18_13_6,107_9_10
18_13_7,101_15_15
18_13_8,105_1_11
18_13_9,109_12_3
18_13_10,108_18_15
18_13_11,104_1_11
18_13_12,102_14_15
18_13_13,106_15_12
18_13_14,104_6_9
18_13_15,110_8_18
18_13_16,101_4_12
18_13_17,101_18_1
18_13_18,106_3_8
18_13_19,108_20_15
18_13_20,101_20_20
18_14_1,103_2_9
18_14_2,107_13_10
18_14_3,109_12_5
18_14_4,109_4_17
18_14_5,104_13_15
18_14_6,103_8_7
18_14_7,101_13_2
18_14_8,108_3_11
18_14_9,104_3_6
18_14_10,104_1_17
18_14_11,105_13_1
18_14_12,102_8_14
18_14_13,108_9_14
18_14_14,109_19_15
18_14_15,110_11_18
18_14_16,104_11_4
18_14_17,105_19_13
18_14_18,106_14_6
18_14_19,106_6_14
18_14_20,107_1_20
18_15_1,105_18_3
18_15_2,107_10_6
18_15_3,110_5_11
18_15_4,106_7_19
18_15_5,108_1_5
18_15_6,101_11_16
18_15_7,101_13_2
18_15_8,101_2_14
18_15_9,109_7_20
18_15_10,102_3_7
18_15_11,105_17_1
18_15_12,106_9_17
18_15_13,110_8_6
18_15_14,102_11_18
18_15_15,105_7_3
18_15_16,108_16_14
18_15_17,106_10_14
18_15_18,102_3_4
18_15_19,108_2_19
18_15_20,102_18_20
18_16_1,102_9_18
18_16_2,103_20_15
18_16_3,110_16_19
18_16_4,101_4_14
18_16_5,105_19_17
18_16_6,103_2_16
18_16_7,107_14_12
18_16_8,109_18_18
18_16_9,106_1_6
18_16_10,104_18_9
18_16_11,102_6_9
18_16_12,101_9_2
18_16_13,102_15_13
18_16_14,103_7_15
18_16_15,107_1_8
18_16_16,102_7_10
18_16_17,105_20_12
18_16_18,103_6_13
18_16_19,104_17_5
18_16_20,106_15_20
18_17_1,103_12_9
18_17_2,102_7_16
18_17_3,102_9_1
18_17_4,109_12_17
18_17_5,109_12_17
18_17_6,110_5_14
18_17_7,102_5_9
18_17_8,105_3_13
18_17_9,109_20_15
18_17_10,109_4_6
18_17_11,105_20_8
18_17_12,109_8_10
18_17_13,105_2_2
18_17_14,104_15_16
18_17_15,103_1_3
18_17_16,102_14_1
18_17_17,105_7_5
18_17_18,108_2_4
18_17_19,104_7_16
18_17_20,107_7_20
18_18_1,108_18_17
18_18_2,106_12_17
18_18_3,110_6_8
18_18_4,101_18_14
18_18_5,109_6_6
18_18_6,106_14_8
18_18_7,107_19_19
18_18_8,106_17_4
18_18_9,101_3_14
18_18_10,102_3_15
18_18_11,105_9_14
18_18_12,106_13_7
18_18_13,103_20_11
18_18_14,106_15_12
18_18_15,103_15_11
18_18_16,107_3_10
18_18_17,108_18_13
18_18_18,102_19_15
18_18_19,102_3_15
18_18_20,102_4_11
18_19_1,106_6_11
18_19_2,105_6_7
18_19_3,103_20_8
18_19_4,108_3_18
18_19_5,110_4_13
18_19_6,107_9_4
18_19_7,101_13_6
18_19_8,108_1_4
18_19_9,102_19_3
18_19_10,102_19_8
18_19_11,106_12_15
18_19_12,108_12_11
18_19_13,110_5_13
18_19_14,104_19_13
18_19_15,108_1_17
18_19_16,104_6_5
18_19_17,101_3_14
18_19_18,110_3_4
18_19_19,109_19_6
18_19_20,103_19_20
18_20_1,108_2_4
18_20_2,101_18_14
18_20_3,109_6_6
18_20_4,105_15_6
18_20_5,109_6_8
18_20_6,103_16_4
18_20_7,107_11_6
18_20_8,104_2_12
18_20_9,110_11_3
18_20_10,107_7_3
18_20_11,102_10_5
18_20_12,107_18_11
18_20_13,101_15_2
18_20_14,110_3_17
18_20_15,107_1_1
18_20_16,107_1_11
18_20_17,107_1_19
18_20_18,109_5_19
18_20_19,101_12_2
18_20_20,110_1_9
19_1_1,109_10_3
19_1_2,103_16_8
19_1_3,101_4_5
19_1_4,102_17_2
19_1_5,106_15_3
19_1_6,102_17_18
19_1_7,106_11_5
19_1_8,107_3_9
19_1_9,110_18_3
19_1_10,101_12_18
19_1_11,106_5_10
19_1_12,104_6_15
19_1_13,107_14_16
19_1_14,103_10_12
19_1_15,104_17_4
19_1_16,110_13_6
19_1_17,104_18_4
19_1_18,105_6_15
19_1_19,103_9_15
19_1_20,104_15_17
19_2_1,103_17_16
19_2_2,108_17_7
19_2_3,110_4_13
19_2_4,102_15_13
19_2_5,109_10_14
19_2_6,104_9_18
19_2_7,103_11_10
19_2_8,103_5_4
19_2_9,103_5_4
19_2_10,110_13_6
19_2_11,106_9_6
19_2_12,108_6_14
19_2_13,108_6_14
19_2_14,107_18_7
19_2_15,110_20_19
19_2_16,104_7_16
19_2_17,101_15_16
19_2_18,101_14_18
19_2_19,101_17_7
19_2_20,104_20_20
19_3_1,101_17_13
19_3_2,110_3_11
19_3_3,104_13_7
19_3_4,106_4_2
19_3_5,109_18_13
19_3_6,106_10_17
19_3_7,106_2_15
19_3_8,103_4_1
19_3_9,108_16_3
19_3_10,106_18_10
19_3_11,108_11_12
19_3_12,105_9_8
19_3_13,104_18_19
19_3_14,106_13_6
19_3_15,104_18_13
19_3_16,105_18_18
19_3_17,105_15_9
19_3_18,109_19_15
19_3_19,103_4_15
19_3_20,110_16_20
19_4_1,105_19_1
19_4_2,106_8_6
19_4_3,101_8_3
19_4_4,103_14_12
19_4_5,102_12_1
19_4_6,107_13_7
19_4_7,102_3_14
19_4_8,108_5_17
19_4_9,110_1_6
19_4_10,110_5_1
19_4_11,104_16_14
19_4_12,107_19_7
19_4_13,106_3_7
19_4_14,109_11_5
19_4_15,106_15_15
19_4_16,102_2_1
19_4_17,105_14_7
19_4_18,107_1_18
19_4_19,110_15_8
19_4_20,108_16_20
19_5_1,103_20_10
19_5_2,109_9_11
19_5_3,110_15_18
19_5_4,104_14_5
19_5_5,101_8_19
19_5_6,109_16_19
19_5_7,109_15_6
19_5_8,106_6_13
19_5_9,110_16_1
19_5_10,105_8_19
19_5_11,101_19_7
19_5_12,109_17_17
19_5_13,103_8_13
19_5_14,103_19_5
19_5_15,108_16_8
19_5_16,102_10_16
19_5_17,108_5_17
19_5_18,106_11_15
19_5_19,102_12_1
19_5_20,110_14_20
19_6_1,107_17_9
19_6_2,106_2_4
19_6_3,102_15_15
19_6_4,103_20_10
19_6_5,101_17_2
19_6_6,107_16_7
19_6_7,110_5_13
19_6_8,105_18_13
19_6_9,101_4_14
19_6_10,110_3_6
19_6_11,105_9_5
19_6_12,109_5_9
19_6_13,102_11_17
19_6_14,108_4_14
19_6_15,108_3_11
19_6_16,102_12_7
19_6_17,101_5_18
19_6_18,103_14_7
19_6_19,110_6_11
19_6_20,103_5_20
19_7_1,106_4_14
19_7_2,107_15_4
19_7_3,110_13_17
19_7_4,102_17_7
19_7_5,104_8_2
19_7_6,101_7_2
19_7_7,106_17_13
19_7_8,108_1_7
19_7_9,105_11_15
19_7_10,102_15_3
19_7_11,109_8_19
19_7_12,108_18_17
19_7_13,110_11_15
19_7_14,108_14_14
19_7_15,104_4_9
19_7_16,102_7_16
19_7_17,105_11_9
19_7_18,101_15_5
19_7_19,106_11_4
19_7_20,104_9_20
19_8_1,107_13_9
19_8_2,106_19_16
19_8_3,107_16_10
19_8_4,103_13_11
19_8_5,106_9_3
19_8_6,104_14_5
19_8_7,106_12_8
19_8_8,105_1_3
19_8_9,105_12_7
19_8_10,105_8_5
19_8_11,110_14_17
19_8_12,106_12_6
19_8_13,104_8_16
19_8_14,104_18_13
19_8_15,104_9_18
19_8_16,106_17_18
19_8_17,104_5_1
19_8_18,106_4_18
19_8_19,110_6_4
19_8_20,107_8_20
19_9_1,108_19_9
19_9_2,110_15_9
19_9_3,104_11_18
19_9_4,101_7_14
19_9_5,102_5_12
19_9_6,106_4_19
19_9_7,105_11_11
19_9_8,102_2_4
19_9_9,103_2_3
19_9_10,104_5_11
19_9_11,101_15_15
19_9_12,107_1_15
19_9_13,102_15_15
19_9_14,106_12_13
19_9_15,106_12_13
19_9_16,108_11_12
19_9_17,105_3_17
19_9_18,109_20_13
19_9_19,105_12_14
19_9_20,109_19_20
19_10_1,110_19_17
19_10_2,110_19_12
19_10_3,109_20_5
19_10_4,110_6_11
19_10_5,109_20_15
19_10_6,103_16_8
19_10_7,106_17_14
19_10_8,103_3_8
19_10_9,110_19_6
19_10_10,104_15_10
19_10_11,108_17_7
19_10_12,103_13_8
19_10_13,109_7_17
19_10_14,106_4_9
19_10_15,108_6_10
19_10_16,101_6_3
19_10_17,106_2_4
19_10_18,110_2_11
19_10_19,110_5_13
19_10_20,109_4_20
19_11_1,105_1_9
19_11_2,109_8_8
19_11_3,107_8_9
19_11_4,108_4_19
19_11_5,105_16_16
19_11_6,101_10_17
19_11_7,110_2_5
19_11_8,101_10_4
19_11_9,106_11_2
19_11_10,110_19_17
19_11_11,110_7_18
19_11_12,102_17_14
19_11_13,109_8_8
19_11_14,109_14_19
19_11_15,102_13_13
19_11_16,106_1_2
19_11_17,109_18_15
19_11_18,105_1_20
19_11_19,108_14_13
19_11_20,108_16_6
19_12_1,104_10_19
19_12_2,109_7_4
19_12_3,109_12_17
19_12_4,101_17_5
19_12_5,105_16_3
19_12_6,105_16_3
19_12_7,102_4_16
19_12_8,103_10_10
19_12_9,106_20_4
19_12_10,105_1_3
19_12_11,103_5_11
19_12_12,109_20_10
19_12_13,109_10_1
19_12_14,108_5_10
19_12_15,110_2_18
19_12_16,101_17_3
19_12_17,104_4_1
19_12_18,108_20_10
19_12_19,109_2_17
19_12_20,105_20_20
19_13_1,109_7_1
19_13_2,109_19_14
19_13_3,101_3_14
19_13_4,103_13_1
19_13_5,109_18_9
19_13_6,101_1_12
19_13_7,102_14_4
19_13_8,101_7_11
19_13_9,110_11_5
19_13_10,102_9_20
19_13_11,105_2_2
19_13_12,108_4_19
19_13_13,105_13_7
19_13_14,107_1_11
19_13_15,107_7_8
19_13_16,108_7_10
19_13_17,105_9_6
19_13_18,103_18_13
19_13_19,108_7_16
19_13_20,107_11_20
19_14_1,109_12_2
19_14_2,102_8_5
19_14_3,110_19_18
19_14_4,101_3_17
19_14_5,108_3_1
19_14_6,110_6_14
19_14_7,105_3_4
19_14_8,105_1_20
19_14_9,102_8_5
19_14_10,103_11_13
19_14_11,110_18_6
19_14_12,103_20_15
19_14_13,105_2_11
19_14_14,103_20_16
19_14_15,110_20_7
19_14_16,108_12_10
19_14_17,108_12_11
19_14_18,102_12_14
19_14_19,110_3_4
19_14_20,109_18_20
19_15_1,103_15_5
19_15_2,107_5_12
19_15_3,106_10_5
19_15_4,107_11_6
19_15_5,107_11_6
19_15_6,107_19_6
19_15_7,102_11_8
19_15_8,105_10_6
19_15_9,104_9_8
19_15_10,101_16_15
19_15_11,106_1_6
19_15_12,101_15_2
19_15_13,107_4_12
19_15_14,109_14_11
19_15_15,106_7_13
19_15_16,108_14_13
19_15_17,109_18_15
19_15_18,103_8_10
19_15_19,109_10_4
19_15_20,101_7_20
19_16_1,107_5_5
19_16_2,101_18_14
19_16_3,102_2_17
19_16_4,104_6_4
19_16_5,105_11_4
19_16_6,108_2_3
19_16_7,105_6_11
19_16_8,109_19_12
19_16_9,103_15_6
19_16_10,106_14_7
19_16_11,110_6_12
19_16_12,103_12_12
19_16_13,107_10_18
19_16_14,110_12_2
19_16_15,107_15_1
19_16_16,106_11_4
19_16_17,110_16_19
19_16_18,107_4_11
19_16_19,108_2_7
19_16_20,101_4_2
19_17_1,101_3_14
19_17_2,106_13_17
19_17_3,110_5_4
19_17_4,108_10_5
19_17_5,108_13_5
19_17_6,106_7_5
19_17_7,102_20_12
19_17_8,104_1_9
19_17_9,109_18_15
19_17_10,108_6_3
19_17_11,105_19_17
19_17_12,107_10_12
19_17_13,103_20_16
19_17_14,103_12_9
19_17_15,102_3_6
19_17_16,104_17_19
19_17_17,104_10_19
19_17_18,110_13_5
19_17_19,104_11_6
19_17_20,109_6_1
19_18_1,105_18_13
19_18_2,103_1_4
19_18_3,110_19_17
19_18_4,110_3_4
19_18_5,106_1_4
19_18_6,103_19_11
19_18_7,101_3_9
19_18_8,101_15_16
19_18_9,106_13_7
19_18_10,103_14_14
19_18_11,109_19_12
19_18_12,101_2_4
19_18_13,108_1_9
19_18_14,106_8_11
19_18_15,104_5_12
19_18_16,105_18_5
19_18_17,107_3_2
19_18_18,109_18_8
19_18_19,101_10_19
19_18_20,107_14_20
19_19_1,106_9_3
19_19_2,109_14_19
19_19_3,104_15_12
19_19_4,107_13_10
19_19_5,102_3_8
19_19_6,108_2_3
19_19_7,104_14_6
19_19_8,103_20_5
19_19_9,107_9_13
19_19_10,103_15_6
19_19_11,107_13_9
19_19_12,108_9_16
19_19_13,107_13_12
19_19_14,101_9_7
19_19_15,103_11_5
19_19_16,101_4_16
19_19_17,108_16_8
19_19_18,108_9_2
19_19_19,103_18_8
19_19_20,105_5_20
19_20_1,110_5_5
19_20_2,102_12_16
19_20_3,110_1_9
19_20_4,108_5_10
19_20_5,110_15_8
19_20_6,101_13_2
19_20_7,104_13_3
19_20_8,104_19_13
19_20_9,103_12_2
19_20_10,110_8_17
19_20_11,107_7_14
19_20_12,103_16_1
19_20_13,106_13_11
19_20_14,103_18_8
19_20_15,104_5_7
19_20_16,106_20_14
19_20_17,106_2_4
19_20_18,109_19_15
19_20_19,109_11_2
19_20_20,107_10_20
20_1_1,105_13_8
20_1_2,110_17_17
20_1_3,110_3_17
20_1_4,105_17_1
20_1_5,106_13_10
20_1_6,105_18_1
20_1_7,102_13_6
20_1_8,104_8_1
20_1_9,106_1_2
20_1_10,107_2_2
20_1_11,102_11_17
20_1_12,107_7_13
20_1_13,108_16_5
20_1_14,107_7_9
20_1_15,106_7_4
20_1_16,104_13_10
20_1_17,107_14_15
20_1_18,106_7_15
20_1_19,106_7_15
20_1_20,103_19_20
20_2_1,102_9_6
20_2_2,105_2_2
20_2_3,110_1_15
20_2_4,105_5_16
20_2_5,103_6_9
20_2_6,105_8_9
20_2_7,102_17_9
20_2_8,103_17_1
20_2_9,103_5_17
20_2_10,110_15_15
20_2_11,107_3_11
20_2_12,109_3_16
20_2_13,102_17_15
20_2_14,104_16_19
20_2_15,109_4_19
20_2_16,108_17_15
20_2_17,103_17_14
20_2_18,108_6_17
20_2_19,110_20_17
20_2_20,104_16_20
20_3_1,108_3_6
20_3_2,105_3_3
20_3_3,105_3_4
20_3_4,110_9_5
20_3_5,108_19_5
20_3_6,105_9_14
20_3_7,107_16_19
20_3_8,103_13_7
20_3_9,106_19_16
20_3_10,101_5_4
20_3_11,110_13_16
20_3_12,107_16_7
20_3_13,106_11_7
20_3_14,106_15_12
20_3_15,103_19_17
20_3_16,106_9_8
20_3_17,102_3_6
20_3_18,109_8_10
20_3_19,108_1_17
20_3_20,101_6_20
20_4_1,104_20_11
20_4_2,108_9_6
20_4_3,102_14_13
20_4_4,104_14_18
20_4_5,105_14_1
20_4_6,105_10_13
20_4_7,102_11_10
20_4_8,104_2_8
20_4_9,104_2_8
20_4_10,102_1_4
20_4_11,109_7_5
20_4_12,107_4_16
20_4_13,108_5_17
20_4_14,108_7_2
20_4_15,101_13_16
20_4_16,105_4_16
20_4_17,108_16_3
20_4_18,101_19_3
20_4_19,103_9_15
20_4_20,107_20_20
20_5_1,106_15_5
20_5_2,104_5_15
20_5_3,106_2_11
20_5_4,108_7_17
20_5_5,105_2_16
20_5_6,105_12_16
20_5_7,110_17_9
20_5_8,107_1_11
20_5_9,101_4_4
20_5_10,108_5_10
20_5_11,104_10_6
20_5_12,106_6_4
20_5_13,102_12_14
20_5_14,108_3_1
20_5_15,101_15_1
20_5_16,110_8_3
20_5_17,106_15_12
20_5_18,110_2_4
20_5_19,110_15_15
20_5_20,108_3_20
20_6_1,110_6_8
20_6_2,108_18_14
20_6_3,108_14_13
20_6_4,110_20_17
20_6_5,103_8_2
20_6_6,102_17_17
20_6_7,110_4_13
20_6_8,105_10_1
20_6_9,101_11_5
20_6_10,110_5_3
20_6_11,108_3_14
20_6_12,110_3_5
20_6_13,110_19_13
20_6_14,102_9_1
20_6_15,107_16_17
20_6_16,107_15_19
20_6_17,102_12_14
20_6_18,107_4_17
20_6_19,109_17_1
20_6_20,110_1_10
20_7_1,107_5_14
20_7_2,102_12_13
20_7_3,104_5_1
20_7_4,110_7_18
20_7_5,104_17_5
20_7_6,108_14_17
20_7_7,110_2_18
20_7_8,108_5_12
20_7_9,107_16_13
20_7_10,102_17_3
20_7_11,107_16_2
20_7_12,101_4_18
20_7_13,106_16_15
20_7_14,105_1_15
20_7_15,107_7_8
20_7_16,101_2_7
20_7_17,106_16_13
20_7_18,104_18_6
20_7_19,106_16_16
20_7_20,107_10_20
20_8_1,105_3_13
20_8_2,106_19_3
20_8_3,108_9_15
20_8_4,107_17_11
20_8_5,110_3_17
20_8_6,107_11_16
20_8_7,108_11_4
20_8_8,101_16_7
20_8_9,101_2_9
20_8_10,108_6_9
20_8_11,102_19_15
20_8_12,109_19_7
20_8_13,110_14_10
20_8_14,107_9_11
20_8_15,108_3_12
20_8_16,101_4_13
20_8_17,105_14_15
20_8_18,107_6_13
20_8_19,110_3_5
20_8_20,106_3_20
20_9_1,105_15_7
20_9_2,105_19_17
20_9_3,107_19_9
20_9_4,101_10_4
20_9_5,107_14_2
20_9_6,109_14_10
20_9_7,101_2_4
20_9_8,105_3_1
20_9_9,107_14_13
20_9_10,108_2_11
20_9_11,105_3_17
20_9_12,107_5_17
20_9_13,102_10_5
