yanji ML-assisted upscaling results	
21 	
time 	
PVI 	
Water flow rate at index 1 	
  Oil flow rate at index 1 	
Total flow rate at index 1 	
Water flow rate at index N/4 	
  Oil flow rate at index N/4 	
Total flow rate at index N/4 	
Water flow rate at index N/2 	
  Oil flow rate at index N/2 	
Total flow rate at index N/2 	
Water flow rate at index N*3/4 	
  Oil flow rate at index N*3/4 	
Total flow rate at index N*3/4 	
Water flow rate at index N 	
  Oil flow rate at index N 	
Total flow rate at index N 	
Water flow rate at out edge 	
  Oil flow rate at out edge 	
Total flow rate at out edge 	
Total oil recovery at out edge 	
     0.00000000     0.00000000     0.40044798     0.00000000     0.40044798     0.00000000     0.40044798     0.40044798     0.00000000     0.40044798     0.40044798     0.00000000     0.40044798     0.40044798     0.00000000     0.40044798     0.40044798     0.00000000     0.40044798     0.40044798              34.28629295	
   256.21754182     0.00257004     0.40280895     0.00000000     0.40280895     0.00000000     0.40280895     0.40280895     0.00000000     0.40280895     0.40280895     0.00000000     0.40280895     0.40280895     0.00000000     0.40280895     0.40280895     0.00000000     0.40280895     0.40280895             131.49799339	
   445.24309153     0.00447637     0.40454719     0.00000000     0.40454719     0.00000063     0.40454656     0.40454719     0.00000000     0.40454719     0.40454719     0.00000000     0.40454719     0.40454719     0.00000000     0.40454719     0.40454719     0.00000000     0.40454719     0.40454719             201.31091226	
   609.25788216     0.00613721     0.40611356     0.00000000     0.40611356     0.00000925     0.40610431     0.40611356     0.00000000     0.40611356     0.40611356     0.00000000     0.40611356     0.40611356     0.00000000     0.40611356     0.40611356     0.00000000     0.40611356     0.40611356             267.95881137	
   839.54111119     0.00848025     0.40847398     0.00000000     0.40847398     0.00007870     0.40839528     0.40847398     0.00000000     0.40847398     0.40847398     0.00000000     0.40847398     0.40847398     0.00000000     0.40847398     0.40847398     0.00000000     0.40847398     0.40847398             364.71777534	
  1027.02419492     0.01039798     0.41056329     0.00000000     0.41056329     0.00026183     0.41030146     0.41056329     0.00000000     0.41056329     0.41056329     0.00000000     0.41056329     0.41056329     0.00000000     0.41056329     0.41056329     0.00000000     0.41056329     0.41056329             440.01638675	
  1198.25401839     0.01215855     0.41283542     0.00000000     0.41283542     0.00063707     0.41219836     0.41283542     0.00000000     0.41283542     0.41283542     0.00000000     0.41283542     0.41283542     0.00000000     0.41283542     0.41283542     0.00000000     0.41283542     0.41283542             508.86375266	
  1412.37987336     0.01437542     0.41645237     0.00000000     0.41645237     0.00161338     0.41483900     0.41645237     0.00000000     0.41645237     0.41645237     0.00000000     0.41645237     0.41645237     0.00000000     0.41645237     0.41645237     0.00000000     0.41645237     0.41645237             596.81054679	
  1620.44461352     0.01654886     0.42017875     0.00000000     0.42017875     0.00346326     0.41671549     0.42017875     0.00000000     0.42017875     0.42017875     0.00000000     0.42017875     0.42017875     0.00000000     0.42017875     0.42017875     0.00000000     0.42017875     0.42017875             683.67039727	
  1775.38166920     0.01818003     0.42292763     0.00000000     0.42292763     0.00631835     0.41660928     0.42292763     0.00000000     0.42292763     0.42292763     0.00000000     0.42292763     0.42292763     0.00000000     0.42292763     0.42292763     0.00000000     0.42292763     0.42292763             749.03109193	
